province,district,unit_type,unit_name,popn_2021,popn_highschool_and_equivalent,high_school_per,area_kmsq,change_nl_sq_km,baseline_nl_sqkm,sum_2023,mean_2023,sum_2022,mean_2022,sum_2021,mean_2021,sum_2020,mean_2020,sum_2019,mean_2019,sum_2018,mean_2018,sum_2017,mean_2017,sum_2016,mean_2016,sum_2015,mean_2015,sum_2014,mean_2014,sum_2013,mean_2013,sum_2012,mean_2012,lisa_20_21,gov_magm_20_21,org_admin_20_21,budg_magm_20_21,fiscal_magm_20_21,service_dev_20_21,jud_exe_20_21,phy_infra_20_21,soc_inc_20_21,env_protec_20_21,cop_cor_20_21,lisa_21_22,gov_magm_21_22,org_admin_21_22,budg_magm_21_22,fiscal_magm_21_22,service_dev_21_22,jud_exe_21_22,phy_infra_21_22,soc_inc_21_22,env_protec_21_22,cop_cor_21_22,fra_plan_budget_program_manageme,fra_implementation_capability_ma,fra_accounting_reporting_17_20_2,fra_monitoring_evaluation_audit_,fra_revenue_management_17_21_22,fra_total_100_21_22,nameofchairperson,ageatelection,sex,politicalaffiliation,baseline_nl,log_baseline_nl,chgnl,ln_popn,high_school_percent,urban_num,gov_coalitiion,female,over_65,ln_area,ln_educ,lisa_avg,gov_magm_avg,org_admin_avg,budg_magm_avg,fiscal_magm_avg,service_dev_avg,jud_exe_avg,phy_infra_avg,soc_inc_avg,env_protec_avg,cop_cor_avg
2,RAUTAHAT,Nagarpalika,Rajdevi,33836,1703,5.03%,28.209999,.096474186,18.177456,282.42969,1.8703953,268.65851,1.7791954,180.09956,1.1927123,162.12762,1.0736929,156.38576,1.0356673,154.94202,1.026106,177.37802,1.1746889,133.92033,.8868897,105.46531,.69844574,96.022354,.63590962,97.784683,.64758068,106.06187,.70239645,39.5,5,1,5.5,4,8.5,3.5,5.5,4,2.5,0,49.25,6.75,3,6.5,8.5,8,2.5,3.5,6,2,2.5,12,18,6,7,8.5,51.5,Dhinrendra Kumar Sighn,46,Male,NC,128.1965,4.8535643,1.0011988,10.42928,5.0331006,1,0,0,0,3.3396764,7.4401464,44.375,5.875,2,6,6.25,8.25,3,4.5,5,2.25,1.25
2,RAUTAHAT,Nagarpalika,Rajpur,54372,1083,1.99%,31.41,.796866,10.738938,229.42136,1.407493,171.06248,1.049463,143.06839,.87772012,131.46204,.80651551,119.79544,.73494136,123.58395,.75818372,118.03882,.72416455,71.485397,.43856072,76.486931,.46924496,71.29892,.43741667,72.246094,.44322756,66.01664,.40501007,45,6.5,6,5.25,7.75,7.5,4.5,2.5,1.5,3.5,0,81,8.25,8,8.5,10.5,15.25,6,10,6,4.5,4,6.5,10,5,2.5,3,27,Mo Sakhil Akthar,49,Male,NC,84.327515,4.4347081,3.220058,10.903605,1.991834,1,0,0,0,3.4471264,6.9874902,63,7.375,7,6.875,9.125,11.375,5.25,6.25,3.75,4,2
2,RAUTAHAT,Gaunpalika,Yemunamai,28607,996,3.48%,16.700001,.95038521,13.373096,130.41075,1.4819403,97.17923,1.1043094,92.961807,1.0563842,84.022575,.95480204,78.305016,.88982975,76.879005,.87362504,77.090378,.87602699,48.668301,.55304891,48.929379,.55601567,48.642632,.5527572,48.751122,.55399001,52.360519,.59500587,33,5.25,4.75,4,3,4.75,1.5,2.5,3.5,1.5,2.25,43.75,5.5,4.5,6.5,6,8.75,1,4.5,3.5,2.5,1,-,-,-,-,-,N/A,Shriprasad Mikhiya Bin,52,Male,CPN-MC,55.832672,4.0223594,2.7645206,10.261407,3.4816654,0,1,0,0,2.8154087,6.9037471,38.375,5.375,4.625,5.25,4.5,6.75,1.25,3.5,3.5,2,1.625
2,SAPTARI,Gaunpalika,Agnisair Krishna Savaran,32047,2665,8.32%,103.08,.59522033,7.9339719,385.62344,.71411747,331.14911,.61323905,287.46594,.53234434,270.37097,.500687,228.87434,.42384139,266.86896,.49420178,226.11063,.41872337,165.02074,.30559397,205.96332,.38141355,220.73914,.40877616,173.07431,.32050797,123.1684,.22808963,51.5,6,5,5.5,7,8,2,6,3,9,0,66.75,8,8,9,9.5,13,7,2,8,2.25,0,-,-,-,-,-,N/A,Parsuram Chaudhary,45,Male,NC,204.45845,5.320365,4.1166821,10.374959,8.3159113,0,0,0,0,4.6355052,7.8879595,59.125,7,6.5,7.25,8.25,10.5,4.5,4,5.5,5.625,0
2,SAPTARI,Gaunpalika,Balan Bihul,24059,1286,5.35%,33.040001,2.0399952,6.3870783,166.23676,.95538366,149.5313,.85937524,153.55855,.88252038,143.55255,.82501465,118.4609,.68080974,91.03289,.5231775,86.157104,.49515575,37.376831,.21480937,51.288242,.29476002,36.206894,.2080856,37.546619,.21578518,23.100378,.13276079,84,7.25,7,10,10.75,16,6,10,7,5,5,83.5,8,8,8,9.5,16,5,7,10,6,6,13,18,14,6,12,63,Dananand Joyit,38,Male,FSFN,52.757267,3.9657016,4.2106667,10.088264,5.3451929,0,1,0,0,3.497719,7.1592917,83.75,7.625,7.5,9,10.125,16,5.5,8.5,8.5,5.5,5.5
2,SAPTARI,Gaunpalika,Belhi Chapena,32975,1681,5.10%,47.919998,1.6330212,7.4641023,224.41496,.90489906,205.01707,.82668179,213.44969,.86068422,198.12376,.79888612,164.15341,.66190892,155.95596,.62885469,135.19531,.54514241,77.765793,.31357175,90.670372,.36560634,54.048302,.21793669,68.5019,.27621734,45.61937,.18394907,58,7.25,1.5,6.5,6.5,11.75,3.5,8,7.5,4,1.5,52.25,7.25,3.5,6.5,7.75,10.25,5,0,7.5,3.5,1,-,-,-,-,-,N/A,Parmananda Yadav,62,Male,NC,89.419945,4.4933438,4.3599648,10.403505,5.0978012,0,0,0,0,3.8695328,7.4271441,55.125,7.25,2.5,6.5,7.125,11,4.25,4,7.5,3.75,1.25
2,SAPTARI,Nagarpalika,Bode Barsain,46343,2955,6.38%,58.93,.52129203,11.334556,302.41705,.97553885,259.88223,.83832979,263.0968,.84869939,251.31946,.81070793,234.41953,.75619203,235.84618,.7607941,232.37706,.74960345,144.06665,.46473116,158.23557,.51043731,133.26608,.42989057,120.88754,.38995978,74.006859,.2387318,61.5,7,7.25,7.5,7.5,8.5,3,7.5,6.75,5.75,.75,50,7.25,6.5,4,7.25,8.5,3.25,7.5,1.75,3.5,.5,12.5,19,8,4,12,55.5,Atesh Kumar Singh,30,Male,FSFN,166.98634,5.1179118,3.4249055,10.743826,6.3763676,1,1,0,0,4.0763502,7.9912539,55.75,7.125,6.875,5.75,7.375,8.5,3.125,7.5,4.25,4.625,.625
2,SAPTARI,Nagarpalika,Dakneshwori,48314,2793,5.78%,69.110001,1.3400853,7.9702363,342.25031,.9454428,301.90842,.83400118,293.48734,.81073844,271.66183,.75044703,233.50601,.64504421,236.52507,.65338415,200.87404,.55490065,113.35593,.31313792,150.24669,.4150461,86.346382,.23852593,105.81213,.29229873,71.63385,.19788356,38.5,6,4,5,5,8,5,.5,4.5,.5,0,52,6,5,8,5.5,10.75,5.5,6,2.25,2.5,.5,-,-,-,-,-,N/A,Siwa Narayan Sah,67,Male,RJPN,137.70576,4.9251194,4.5284328,10.785477,5.7809329,1,0,0,1,4.2356997,7.9348717,45.25,6,4.5,6.5,5.25,9.375,5.25,3.25,3.375,1.5,.25
2,SAPTARI,Nagarpalika,Hanumannagar Kankalini,51926,2675,5.15%,118.19,.73704445,9.3569641,520.35883,.84064436,453.86496,.7332229,447.29526,.72260946,417.89484,.67511278,348.98038,.5637809,380.37021,.61449146,360.18396,.58188039,236.42741,.38195059,281.46021,.45470145,227.82805,.36805823,233.70695,.37755567,215.88344,.34876162,73.5,9,7,9.5,10.25,11.75,4,6.5,6.5,5,4,70.25,8,8,6.5,10.25,11.5,5.5,5,7,6.5,2,13,12,10,5.5,11,51.5,Shailesh Kumar Sah,39,Male,RJPN,276.47491,5.6221199,4.4671865,10.857574,5.1515617,1,0,0,0,4.7722936,7.8917046,71.875,8.5,7.5,8,10.25,11.625,4.75,5.75,6.75,5.75,3
2,SAPTARI,Nagarpalika,Kanchanrup,58882,3688,6.26%,117.34,.35790932,11.114883,523.45654,.8595345,429.6333,.70547342,423.12332,.69478375,408.73605,.67115933,360.21896,.59149253,409.48593,.6723907,381.12622,.62582302,286.53775,.47050533,339.54907,.5575518,297.00739,.48769686,231.19191,.37962547,235.86444,.38729793,70.25,8,5.5,5.5,10.75,13.5,5,9,7,5.5,.5,72.5,8,6,6.5,8.75,13.5,5,9.75,9.5,4.5,1,17.5,19.5,12,8.5,8,65.5,Basanta Kumar,61,Male,CPN-UML,326.05511,5.7870665,3.7376006,10.983291,6.2633743,1,1,0,0,4.7650757,8.2128391,71.375,8,5.75,6,9.75,13.5,5,9.375,8.25,5,.75
2,SAPTARI,Nagarpalika,Khadak,54193,3183,5.87%,96.769997,.69562995,8.3931999,411.0191,.8187632,367.92911,.73292655,345.01981,.68729043,307.99948,.61354476,255.16635,.50829953,302.60251,.60279387,277.70367,.55319458,161.81461,.32233983,207.51788,.41338223,165.17375,.32903138,163.89726,.32648858,87.062103,.17343049,52.5,7.75,3.25,6,5,10.5,5,4.5,7.5,2,1,75,7,6,9,9,13,5,8,8,7,3,-,-,-,-,-,N/A,Hemayu Hak,27,Male,FSFN,203.05247,5.3134646,4.2093997,10.900307,5.8734522,1,1,0,0,4.5723372,8.0655794,63.75,7.375,4.625,7.5,7,11.75,5,6.25,7.75,4.5,2
2,SAPTARI,Gaunpalika,Mahadeva,31048,1494,4.81%,34.970001,.79995757,9.2123566,152.64671,.8480373,129.95282,.72196013,132.00508,.73336154,119.32938,.66294098,101.24464,.5624702,114.28176,.63489866,104.03056,.57794756,69.293922,.38496625,85.128151,.47293416,63.703476,.35390821,62.684746,.3482486,61.436638,.34131464,51.25,8,5,6,7.5,9.5,3.25,3,6,2,1,34.5,6,1.5,6.5,5.5,6.5,1.5,4,2,1,0,-,-,-,-,-,N/A,Dipak Kumar Yadav,59,Male,FSFN,80.539032,4.388742,3.3312941,10.343289,4.811904,0,1,0,0,3.5544906,7.3092122,42.875,7,3.25,6.25,6.5,8,2.375,3.5,4,1.5,.5
2,SAPTARI,Nagarpalika,Rajbiraj,71946,7339,10.20%,55.27,1.7745422,18.20842,472.7579,1.6301997,384.93347,1.3273568,382.05478,1.3174303,341.14008,1.1763451,294.50009,1.0155176,320.83173,1.1063163,283.97583,.97922695,285.86331,.9857356,257.53864,.88806427,179.00153,.61724669,197.37715,.6806109,245.78152,.8475225,47.5,6.5,3.75,6,5,11.25,5,2,4.5,3.5,0,53.75,5.75,4.5,6.5,7,10,5.5,3.5,5,4,2,-,-,-,-,-,N/A,Sambhu Prasad Yadav,44,Male,RJPN,251.59482,5.5278201,4.585773,11.183671,10.200706,1,0,0,0,4.0122304,8.9009581,50.625,6.125,4.125,6.25,6,10.625,5.25,2.75,4.75,3.75,1
2,SAPTARI,Gaunpalika,Rupani,30064,1772,5.89%,56.080002,1.1767842,8.412509,266.0463,.91740096,242.73134,.8370046,210.21178,.72486824,182.5679,.6295445,157.0638,.54159933,161.92625,.55836642,144.21773,.49730253,106.22623,.36629733,126.11961,.43489519,95.209923,.32831007,88.657158,.30571434,66.714165,.23004885,77.25,7.5,8,10.5,10.25,13.5,4,8.5,5,5,5,68.75,7.75,7,8.5,7.75,13.5,4,7.75,4.5,4,4,13,17,11,7,11.5,59.5,Hareram Yadav,47,Male,RJPN,117.94337,4.7702045,4.1895647,10.311084,5.8940926,0,0,0,0,4.0267792,7.4798641,73,7.625,7.5,9.5,9,13.5,4,8.125,4.75,4.5,4.5
2,SAPTARI,Nagarpalika,Saptakoshi,23891,2184,9.14%,60.25,.89910126,7.853992,232.00076,.73417962,207.59431,.65694404,194.55855,.6156916,195.8136,.6196633,137.10971,.43389148,156.91273,.49655926,140.3877,.44426486,100.35908,.31759202,122.22077,.3867746,110.23546,.34884638,90.33149,.28585914,75.378662,.23854008,87.25,9,8,9.5,10.5,15.5,5,10.5,9,5,5.25,83,8.5,7,9.5,10,16,5,10.5,7,5,4.5,20.5,18.5,7,6,6,58,Uttam Prasad Sharma,54,Male,CPN-UML,118.30075,4.7732301,3.9921429,10.081257,9.1415176,1,1,0,0,4.0985026,7.6889133,85.125,8.75,7.5,9.5,10.25,15.75,5,10.5,8,5,4.875
2,SAPTARI,Nagarpalika,Shambhunath,39423,2564,6.50%,108.71,.96321583,7.5491834,475.32779,.8295424,414.10431,.72269511,363.95474,.6351741,307.68805,.53697735,274.52237,.47909662,316.76831,.55282426,259.24356,.45243204,173.93188,.30354604,212.00679,.3699944,175.48947,.30626434,208.51344,.3638978,91.42157,.15954898,64.5,7.5,6.5,8,8.5,12,4.5,7,5,4.5,1,53.5,7.5,4,7,6.5,9.5,4,6.5,5,3.5,0,11,13.5,10,6,6.5,47,Yogendra Prasad Chaudhary,56,Male,NC,205.16792,5.3238287,4.651206,10.582105,6.5038176,1,0,0,0,4.688684,7.8493237,59,7.5,5.25,7.5,7.5,10.75,4.25,6.75,5,4,.5
2,SAPTARI,Nagarpalika,Surunga,49668,3203,6.45%,107.04,1.1361319,7.8776903,570.62732,1.017161,481.23608,.85781837,408.30472,.72781587,341.45148,.60864794,279.29218,.49784702,290.75494,.51827973,286.69315,.5110395,155.94978,.27798533,221.73717,.39525342,178.84785,.31880188,170.19174,.30337209,101.90147,.18164255,51.25,7.5,6.5,4,10,11.75,6.5,3.5,1,.5,0,67.25,7.75,6.5,7.5,10,14.5,7,8.5,3,2.5,0,14.5,14.5,12,9,11,61,Muktanath Chaudhary,61,Male,NC,210.80699,5.3509431,4.8008323,10.813116,6.4488201,1,0,0,0,4.6732025,8.0718431,59.25,7.625,6.5,5.75,10,13.125,6.75,6,2,1.5,0
2,SAPTARI,Gaunpalika,Tirahut,23987,1314,5.48%,37.810001,.14911497,11.335134,171.19852,.8602941,145.91594,.73324591,137.84532,.69269001,127.94066,.64291787,116.97967,.58783752,131.40939,.66034871,132.20728,.6643582,91.013565,.45735461,111.85059,.56206328,93.509964,.4698993,77.889091,.39140248,91.577255,.46018723,33,7.5,3.5,4.5,4.75,6.75,4.5,0,.5,1,0,72.75,7.5,6,8,10.5,14.75,7,7.75,7.75,3,.5,6.5,15.5,8,6.5,7.5,44,Not Available,38,Male,FSFN,107.14535,4.6741862,1.7295376,10.085267,5.4779673,0,1,0,0,3.6325736,7.1808314,52.875,7.5,4.75,6.25,7.625,10.75,5.75,3.875,4.125,2,.25
2,SARLAHI,Nagarpalika,Bagmati,45459,3789,8.33%,101.18,1.0917253,5.5226345,415.95343,.7833398,344.89325,.64951652,315.95413,.59501719,268.12775,.50494868,205.87654,.38771477,214.1058,.40321246,205.49338,.38699317,101.76908,.19165552,135.96788,.25606003,115.5498,.21760792,121.7999,.22937834,103.73026,.19534887,68.75,8,4.5,7,8,11,7,10.5,6.5,4,2.25,36.5,7.5,2.5,4,2.25,3.5,5,.75,8.5,2,.5,11,7,9,4,10.5,41.5,Bharat Kumar Thapa,38,Male,CPN-MC,139.69504,4.9394617,4.7046604,10.724566,8.3349829,1,1,0,0,4.6169009,8.2398577,52.625,7.75,3.5,5.5,5.125,7.25,6,5.625,7.5,3,1.375
2,SARLAHI,Nagarpalika,Barahathawa,83257,4556,5.47%,107.05,1.5449302,7.8698902,654.06726,1.1596937,579.8656,1.0281305,481.81198,.85427654,361.59305,.6411224,296.54602,.52579081,317.94357,.56372976,316.42722,.56104112,198.43243,.35183054,208.61923,.36989224,118.99287,.21098028,143.49446,.25442278,145.79936,.25850949,69.5,8,7.25,8.75,7.25,11.25,5,8.5,10,2.5,1,73,8,7.25,9.5,8.75,13.5,7,5,6,4,4,16.5,19.5,9,6.5,10,61.5,Devnanda Mahota,46,Male,CPN-MC,210.61794,5.3500457,5.1082745,11.329687,5.4722123,1,1,0,0,4.673296,8.4242001,71.25,8,7.25,9.125,8,12.375,6,6.75,8,3.25,2.5
2,SARLAHI,Gaunpalika,Basbariya,26406,1304,4.94%,29.42,1.5308233,6.4726014,198.47397,1.3320401,160.4686,1.0769705,121.38493,.81466401,90.887009,.60997993,72.767075,.48836961,76.664688,.5145281,76.348114,.51240343,47.58075,.31933388,39.943413,.2680766,26.551661,.17819907,29.1161,.19541007,27.298431,.18321095,44.25,6.5,6,9,7,8.25,3,3.5,0,1,0,46.25,7.75,5.5,6,8.75,10.5,3.75,3.5,0,.5,0,-,-,-,-,-,N/A,Ram Ahayodhya Yadav,50,Male,NC,47.605984,3.8629584,3.8074803,10.181347,4.9382715,0,0,0,0,3.3816748,7.1731915,45.25,7.125,5.75,7.5,7.875,9.375,3.375,3.5,0,.75,0
2,SARLAHI,Gaunpalika,Bishnu,25870,1202,4.65%,28.09,1.3065151,6.6867375,145.51663,1.0035629,114.62859,.79054207,118.94447,.82030666,99.987556,.68956935,86.855164,.59900111,87.022888,.60015786,82.244461,.56720316,36.320301,.25048482,38.092701,.26270828,31.172998,.21498619,27.289589,.18820406,20.455994,.14107582,32.5,5,2.5,5.25,4.75,6,3.5,1,3,1.5,0,38.75,7.25,2.5,4.5,6.75,8,4,2,2.25,1,.5,5,6,5,0,5,21,Jawohar Lal Yadav,55,Male,NLF,46.957615,3.8492453,3.6027768,10.160839,4.6463084,0,0,0,0,3.3354137,7.091742,35.625,6.125,2.5,4.875,5.75,7,3.75,1.5,2.625,1.25,.25
2,SARLAHI,Gaunpalika,Bramhapuri,27878,1166,4.18%,33.889999,1.0787028,7.4759254,180.62332,1.0440655,148.87193,.86053139,133.37646,.77096224,117.61269,.67984211,98.295044,.56817949,104.83508,.60598314,96.819229,.55964875,55.076199,.31835952,56.358955,.32577431,45.104725,.26072097,54.054283,.3124525,57.416786,.33188894,61,7.25,7.25,7.5,9,12.5,7,4,5.5,.5,.5,34.25,4.75,3,6,6.5,7.5,3,2,.5,1,0,-,-,-,-,-,N/A,Binod Kumar Sah,39,Male,RJPN,63.339775,4.1485133,3.5988791,10.235593,4.1825094,0,0,0,0,3.5231199,7.0613341,47.625,6,5.125,6.75,7.75,10,5,3,3,.75,.25
2,SARLAHI,Gaunpalika,Chandranagar,37517,1535,4.09%,47.5,.34474057,8.6298561,217.34787,.86249155,176.1983,.69919962,167.39476,.66426492,156.83061,.62234372,134.16281,.53239214,151.55043,.6013906,151.01959,.59928411,95.159241,.37761605,94.682457,.37572405,69.056892,.2740353,82.987213,.32931432,83.730942,.33226565,53,7.5,5,6,8.75,9.5,6,2,3.75,4,.5,56.25,8,6,7.75,7,10,6,2.5,6.5,2.5,0,19,20.5,11,5,11,66.5,Mahendra Mahato Sudi,66,Male,RJPN,102.47955,4.629663,2.7957661,10.53255,4.0914783,0,0,0,1,3.8607297,7.3362856,54.625,7.75,5.5,6.875,7.875,9.75,6,2.25,5.125,3.25,.25
2,SARLAHI,Gaunpalika,Dhankaul,28500,874,3.07%,45.939999,2.3107929,6.8853998,247.23468,1.0216309,225.0304,.92987764,240.291,.99293798,182.16121,.75273228,152.16551,.62878311,149.522,.61785954,134.13316,.55426931,58.119106,.2401616,58.531212,.24186452,65.531776,.27079245,57.339935,.23694187,46.304672,.19134162,11.25,2.5,1.75,2,1.5,2.5,0,0,1,0,0,31.25,3,3,3,5.5,8.25,1,2.5,4.5,.5,0,6.5,13.5,8,0,3,31,Ram Ashraya Sah,73,Male,NC,79.078812,4.3704448,4.664927,10.257659,3.0666666,0,0,0,1,3.8273361,6.7730803,21.25,2.75,2.375,2.5,3.5,5.375,.5,1.25,2.75,.25,0
2,SARLAHI,Nagarpalika,Godaita,54346,3697,6.80%,48.619999,1.6789954,7.2286878,316.50226,1.2363369,253.16948,.98894328,236.967,.92565233,199.60062,.77968991,180.82014,.70632869,178.40059,.6968773,155.33423,.60677433,67.757698,.26467851,69.157692,.27014723,59.209179,.23128586,61.192047,.23903143,67.507462,.26370102,24.75,5,3,2,4.5,7.25,2.5,0,0,.5,0,39.75,5.5,5,5,6,6.75,2,4,4,1.5,0,-,-,-,-,-,N/A,Devendra Kumar Yadav,48,Male,RJPN,87.8647,4.4757981,4.4022307,10.903127,6.8027086,1,0,0,0,3.8840349,8.2152767,32.25,5.25,4,3.5,5.25,7,2.25,2,2,1,0
2,SARLAHI,Nagarpalika,Haripurwa,36523,1303,3.57%,30.5,.71793193,7.6530204,153.15349,.95720929,133.2077,.83254814,117.3804,.7336275,110.16959,.68855989,88.057106,.55035692,98.070602,.61294127,95.483475,.59677172,46.13295,.28833094,51.169346,.31980842,40.631344,.25394589,47.228512,.2951782,53.171574,.33232233,45.75,7,5,3.25,6,10,3.5,2.5,3.5,3,2,43.25,6.5,5.5,4.5,5.75,11.5,5,.5,1,3,0,-,-,-,-,-,N/A,Siyaram Raya,68,Male,NC,58.354279,4.0665326,3.0863464,10.505697,3.567615,1,0,0,1,3.4177268,7.1724248,44.5,6.75,5.25,3.875,5.875,10.75,4.25,1.5,2.25,3,1
2,SARLAHI,Nagarpalika,Hariwan,51333,4066,7.92%,95.389999,1.4439769,7.903163,553.20313,1.1064063,450.74438,.90148878,373.93582,.74787164,301.94574,.60389149,250.99945,.5019989,253.57523,.50715047,236.19485,.47238973,188.1057,.3762114,165.43974,.33087948,164.14238,.32828477,187.09106,.37418213,169.22357,.33844715,62,8,6,5.5,6.25,12.25,5.5,7.5,6,4.5,.5,65.5,6.25,7,9,8.25,11,6.5,8,5,4.5,0,11.5,20.5,15,9,12.5,68.5,Ganesh Prasad Prasai,43,Male,CPN-UML,188.47067,5.2389426,4.925375,10.846089,7.9208307,1,1,0,0,4.5579739,8.3104153,63.75,7.125,6.5,7.25,7.25,11.625,6,7.75,5.5,4.5,.25
2,SARLAHI,Nagarpalika,Ishworpur,68626,4593,6.69%,163.83,.69956762,6.4092836,651.06927,.76686603,506.66745,.59678143,490.26282,.57745916,428.72238,.50497335,354.74762,.41784173,395.61789,.46598104,375.65265,.44246486,216.34808,.25482696,243.30827,.2865822,214.72389,.25291389,279.14569,.32879353,198.65582,.23398802,46,6,4.75,7,8.5,6.75,1,4,5,2,1,60.75,7.5,7,8.5,8.25,9.75,3,5.75,6,3,2,9,13,10,1.5,7,40.5,Manoj Kumar Devkota,46,Male,CPN-UML,262.50824,5.5702825,4.7415366,11.136427,6.6927986,1,1,0,0,5.0988293,8.4322891,53.375,6.75,5.875,7.75,8.375,8.25,2,4.875,5.5,2.5,1.5
2,SARLAHI,Nagarpalika,Kabilasi,44688,2097,4.69%,48.110001,1.004976,8.0411072,256.00677,1.0240271,204.20555,.81682217,189.51462,.75805849,159.55237,.63820946,135.49707,.54198831,136.38463,.54553849,141.16522,.56466085,87.781891,.35112756,97.283424,.38913372,60.627136,.24250855,77.442139,.30976856,82.513695,.33005479,64,9,5.5,8,7.25,12.25,6,5.5,4.25,1.75,4.5,55.25,8.5,8,7,7,8.75,5,4,5,2,0,5,17.5,3,1,5.5,32,Kaushal Kishor Yadav,46,Male,RJPN,96.714417,4.5717626,3.8784537,10.70746,4.6925349,1,0,0,0,3.8734901,7.648263,59.625,8.75,6.75,7.5,7.125,10.5,5.5,4.75,4.625,1.875,2.25
2,SARLAHI,Gaunpalika,Kaudena,29226,964,3.30%,25.33,1.0053055,7.6231551,154.76489,1.1997278,113.27725,.87811828,105.59706,.81858188,83.662926,.64854985,72.253296,.56010306,82.829849,.64209181,80.132675,.62118351,39.359661,.30511367,39.992062,.31001598,33.610123,.26054358,35.915836,.27841735,36.86198,.28575179,44.5,4,3.5,4.5,7,9,7,5.5,4,0,0,51,7.5,5,5,8,11.5,5,5,2.5,1.5,0,-,-,-,-,-,N/A,Ram Prasad Raye Yadav,55,Male,RJPN,48.273628,3.8768854,3.2372808,10.282814,3.2984328,0,0,0,0,3.2319894,6.8710914,47.75,5.75,4.25,4.75,7.5,10.25,6,5.25,3.25,.75,0
2,SARLAHI,Nagarpalika,Lalbandi,67507,6310,9.35%,238.5,1.0646455,5.9284706,978.43719,.7821241,740.62097,.59202313,709.20404,.56690973,583.82831,.46668929,443.34009,.35438856,509.85214,.40755567,455.28607,.36393771,304.89703,.24372265,304.15451,.24312909,349.60266,.27945855,463.25891,.3703109,230.81261,.18450248,72,8,7.5,8.5,8.75,15,6.5,8,3.5,2.5,3.75,80.5,8,8,8.5,9.25,14,7,9,7,5.5,4.25,15,26,15,11,12,79,Man Bahadur Khadka,46,Male,CPN-UML,353.48508,5.8678412,5.5370111,11.119987,9.3471785,1,1,0,0,5.4743695,8.7498913,76.25,8,7.75,8.5,9,14.5,6.75,8.5,5.25,4,4
2,SIRAHA,Gaunpalika,Arnama,28137,1348,4.79%,37.759998,.36986989,12.717686,181.6718,.93165028,148.90503,.76361555,153.0618,.78493232,137.09412,.70304674,133.63826,.68532443,129.39886,.66358393,139.0955,.7133103,120.48912,.61789292,131.33318,.67350346,89.30201,.45795903,95.530472,.48989987,82.186447,.42146894,57.5,7.25,3.75,10,8,9.75,6.5,5.75,2.5,3.5,.5,67.75,9,8,10.5,10.75,12.5,7,3,3.5,3.5,0,18,22,11,12,10.5,73.5,Thak Mahato Koeri,69,Male,CPN-MC,120.05495,4.7879496,2.6366467,10.244841,4.7908449,0,1,0,1,3.6312504,7.2063775,62.625,8.125,5.875,10.25,9.375,11.125,6.75,4.375,3,3.5,.25
2,SIRAHA,Gaunpalika,Aurahi,27194,1346,4.95%,35.869999,.73198104,12.774678,292.33075,1.563266,208.63148,1.1156764,180.03853,.96277285,162.3054,.86794329,151.86894,.81213337,164.39503,.87911779,153.78236,.82236558,102.17986,.54641634,112.14233,.59969157,90.123169,.48194206,93.899307,.50213534,93.967575,.50250041,90,7,8,9,9.5,14.5,7,13,8.75,8.75,4.5,74.25,6.75,8,7,7.5,13,6,11.5,9,5.5,0,-,-,-,-,-,N/A,Sidhartha Yadav,36,Male,CPN-MC,114.55693,4.7410717,3.2679007,10.210752,4.9496212,0,1,0,0,3.5799012,7.2048926,82.125,6.875,8,8,8.5,13.75,6.5,12.25,8.875,7.125,2.25
2,SIRAHA,Gaunpalika,Bariyarpatti,29859,1772,5.93%,37.720001,.40472323,14.279063,252.16689,1.3202455,199.36815,1.0438123,207.83524,1.0881425,194.22719,1.0168962,192.216,1.0063665,203.8049,1.0670414,192.56908,1.0082151,119.02244,.62315416,116.77416,.61138302,110.24061,.57717597,101.12868,.52946955,103.96082,.54429752,44,5.75,3.5,3,8.5,7.5,3,4.5,4.25,4,0,58.5,7,6.5,9,8,12,5.5,4,3.75,2.75,0,-,-,-,-,-,N/A,Santosh Kumar Mahato,41,Male,FSFN,134.65157,4.9026904,2.7256386,10.304241,5.9345589,0,1,0,0,3.6301904,7.4798641,51.25,6.375,5,6,8.25,9.75,4.25,4.25,4,3.375,0
2,SIRAHA,Gaunpalika,Bishnupur,22796,1365,5.99%,26.34,.6915428,13.955175,131.34158,.94490343,113.04877,.81330043,119.24088,.85784811,99.166885,.71343082,92.543175,.66577822,92.512413,.66555691,101.02565,.72680318,101.55637,.73062134,98.686226,.70997286,66.311081,.47705814,67.534637,.48586071,58.033989,.41751072,52.5,6.5,5.5,8,6.5,11.5,4,5.5,5,0,0,51.25,6.75,4.5,9,6.5,10.5,5.5,6,1.5,1,0,15,18.5,10,3,8.5,55,Jogeshwor Yadav,73,Male,FSFN,91.894829,4.5206447,2.9022582,10.03434,5.9878926,0,1,0,1,3.2710886,7.2189097,51.875,6.625,5,8.5,6.5,11,4.75,5.75,3.25,.5,0
