PROVINCE,DISTRICT,UNIT_TYPE,UNIT_NAME,popn_2021,popn_secondary,popn_highschool,popn_graduate,popn_post_graduate, popn_highschool_and_equivalent,high_school_per,area_kmsq,percen_chg_nl,baseline_nl_sqkm,sum_2023,mean_2023,sum_2022,mean_2022,sum_2021,mean_2021,sum_2020,mean_2020,sum_2019,mean_2019,sum_2018,mean_2018,sum_2017,mean_2017,sum_2016,mean_2016,sum_2015,mean_2015,sum_2014,mean_2014,sum_2013,mean_2013,sum_2012,mean_2012,lisa_20_21,gov_magm_20_21,org_admin_20_21,budg_magm_20_21,fiscal_magm_20_21,service_dev_20_21,jud_exe_20_21,phy_infra_20_21,soc_inc_20_21,env_protec_20_21,cop_cor_20_21,lisa_21_22,gov_magm_21_22,org_admin_21_22,budg_magm_21_22,fiscal_magm_21_22,service_dev_21_22,jud_exe_21_22,phy_infra_21_22,soc_inc_21_22,env_protec_21_22,cop_cor_21_22,fra_plan_budget_program_management_21_21_22,fra_implementation_capability_management_21_21_22,fra_accounting_reporting_17_20_21,fra_monitoring_evaluation_audit_16_21_22,fra_revenue_management_17_21_22,fra_total_100_21_22,Name of Chairperson,Age at Election,Sex,Political Affiliation
1,TAPLEJUNG,Gaunpalika,Sidingba,10981,628,792,172,56,792,7.21%,206,21.56460299,0.800278079,449.7264354,0.418739698,385.6597843,0.359087322,370.2982835,0.344784249,342.8140409,0.319193707,226.2900405,0.210698362,257.8169584,0.240053034,304.6102849,0.283622239,49.12959132,0.045744498,181.033209,0.168559785,124.6560521,0.116067088,132.2495001,0.123137337,65.56050336,0.061043299,N/A,,,,,,,,,,,40.75,7.5,3.25,4.5,8,7.75,2.75,4,2.5,0.5,0,10.5,14.5,9,4,5.5,43.5,Nar Bahadur Kadariya,58,Male,NC
1,TAPLEJUNG,Gaunpalika,Sirijangha,14186,848,1037,283,107,1037,7.31%,481.09,43.31332041,0.590502683,1045.346263,0.414490985,903.582344,0.358280073,860.2718573,0.341107001,791.2970266,0.313757742,482.2750225,0.19122721,569.960034,0.225995255,600.2734811,0.238014862,0.300259901,0.000119056,312.5682839,0.123936671,223.1977173,0.088500284,291.7625869,0.115686989,33.14285539,0.013141497,73.5,9,6.75,8.5,10,12.5,6,7,4.25,5,4.5,73.5,9,5.75,9.5,9,11.5,6,6,7.5,5,4.25,17.5,26.5,13,14,13,84,Tikaram Gurung,46,Male,NC
1,TAPLEJUNG,Gaunpalika,Yangwarak,11797,803,769,190,82,769,6.52%,92.76,45.85673817,0.907718243,222.6475033,0.45438266,190.3554232,0.388480456,203.7689151,0.415854929,171.7590587,0.350528691,113.6161943,0.231869784,131.1968612,0.267748696,139.7048348,0.285111908,34.50860413,0.070425723,94.39345338,0.192639701,68.19288439,0.139169152,59.70532902,0.12184761,65.32681611,0.133320033,48,7,4.25,5.5,8.5,8.25,3,5,2.5,4,0,62.25,7,6,7.5,8.25,12,4,7,5.5,4,1,17,23,15,8.5,11.5,75,Keshar Kumar Subba,53,Male,CPN-UML
1,TERHATHUM,Gaunpalika,Aathrai,18210,1715,1271,399,205,1271,6.98%,167.07,48.16128115,0.909389149,407.3780262,0.466107581,329.751826,0.377290419,352.3329641,0.403126961,296.029898,0.338706977,204.2635152,0.233711116,239.1227204,0.27359579,237.80367,0.272086579,109.2541482,0.125004746,140.1753163,0.160383657,120.4934457,0.137864354,114.2522228,0.130723367,62.86887993,0.071932357,43.25,6.5,4.5,4,4.5,9.5,6.5,3,2.5,2.25,0,76.5,7.75,7.75,9.25,8,14,5.5,8,7.5,5,3.75,-,-,-,-,-,N/A,Man Bahadur Limbu,38,Male,CPN-UML
1,TERHATHUM,Gaunpalika,Chhathar,14245,1479,916,205,95,916,6.43%,133.93,55.66839418,0.984209368,332.3373798,0.476811162,262.6004195,0.376758134,302.0527023,0.433361122,228.9882715,0.328534106,157.1724826,0.22549854,198.543781,0.284854779,194.0359852,0.278387353,75.49361281,0.108312214,151.6444035,0.217567293,106.0866409,0.15220465,142.7588439,0.204819001,56.15827066,0.080571407,49,6.25,4.75,3.75,8.75,10,5.5,2,4.5,3.5,0,61.75,6.25,7,7.25,8.5,11.5,6,4.75,5.5,4.5,0.5,-,-,-,-,-,N/A,Santa Bir Limbu,32,Male,CPN-UML
1,TERHATHUM,Nagarpalika,Laligurans,15418,1359,1457,400,148,1457,9.45%,90.27,31.28636209,0.946885775,228.4453833,0.482971212,183.5082682,0.38796674,179.6158527,0.379737532,163.1825743,0.344994872,109.4941109,0.231488607,126.4412374,0.267317627,136.8122704,0.289243701,40.12997323,0.084841381,87.76642541,0.185552696,77.19284651,0.163198407,67.7645116,0.143265352,44.80943887,0.094734543,48.5,7.25,2.25,4,6,12.5,5,4.5,5.5,1.5,0,62.5,7.5,4.75,7.5,6.5,12.25,5,6.5,6,4,2.5,12,18,7,9,10.5,56.5,Arjun Mawohang,42,Male,NC
1,TERHATHUM,Gaunpalika,Menchayam,6698,540,485,100,72,485,7.24%,70.09,27.14704274,0.808479987,155.5143906,0.424902707,132.7276891,0.362643959,129.0712426,0.352653668,119.194782,0.325668803,79.09071408,0.216094847,94.92607759,0.259360868,101.5133658,0.277358923,22.44317817,0.061320159,59.4242421,0.162361317,43.28466311,0.118264107,45.90775593,0.125431027,31.64232545,0.086454441,48.5,7.5,3,4,6.75,10.25,6,5,4,2,0,49.75,6.25,2,5.5,7.5,11,7,5,4,1.5,0,-,-,-,-,-,N/A,Yadav Bahadur Khupung,58,Male,CPN-UML
1,TERHATHUM,Nagarpalika,Myanglung,19078,1888,1716,564,342,1716,8.99%,100.21,44.75251842,1.096062871,266.5884167,0.506822085,218.6658095,0.415714467,229.0591741,0.435473715,189.792347,0.360821952,140.178266,0.266498605,154.1663004,0.293091826,158.2419267,0.300840165,68.65801742,0.13052855,103.3603104,0.196502491,109.0855866,0.207387047,87.87947242,0.16707124,56.05424032,0.106566997,54.25,7.5,3.5,7,6.5,9.75,6,5.5,3.5,4.5,0.5,77.25,9,7.5,8,7.5,12.25,6,11,5.75,7,3.25,-,-,-,-,-,N/A,Sanjaya Kumar Tumgwafe,53,Male,CPN-UML
1,TERHATHUM,Gaunpalika,Phedap,15236,1086,1160,286,139,1160,7.61%,110.83,32.84107468,0.920749321,271.567023,0.468219005,223.4028471,0.385177323,217.5321065,0.375055356,193.7331696,0.334022706,136.804415,0.235869681,162.3288837,0.279877386,163.7536485,0.282333877,41.66895494,0.071843026,101.994039,0.175851791,100.7699466,0.173741287,80.96540589,0.139595527,48.31335681,0.083298891,56,7,6.25,8,8.75,11.5,6,3,4.5,1,0,60,7.5,6,8,8,11.5,5.5,7,3.5,3,0,-,-,-,-,-,N/A,Hari Prasad Chongwang Limbu,56,Male,CPN-UML
1,UDAYAPUR,Nagarpalika,Belaka,51458,2799,3173,639,236,3173,6.17%,339.34,48.3465636,1.007800421,916.1945146,0.518209567,731.9151853,0.413979177,736.3234831,0.416472558,630.2730953,0.356489307,429.6067192,0.242990226,534.4509502,0.302291261,496.3535826,0.280742977,171.1574547,0.096808515,370.8423412,0.209752455,329.5946009,0.186422286,394.5785103,0.22317789,123.9519038,0.070108543,69.25,8,7.25,8.5,8.75,10.25,6,7.5,6,5.5,1.5,71.75,8,5.25,9,8.25,10.75,6,9,8,6,1.5,15,20,9,7.5,10.5,62,Durga Kumar Thapa,52,Male,CPN-UML
1,UDAYAPUR,Nagarpalika,Chaudandigadhi,53537,4356,4667,875,412,4667,8.72%,283.78,53.5144089,1.231488622,933.3986652,0.631101194,748.7418676,0.506248727,670.9721632,0.453666101,596.418691,0.403258074,422.1868146,0.285454236,514.4388964,0.347828868,437.074388,0.295520208,232.9140947,0.157480794,357.6644613,0.241828574,370.234421,0.250327533,403.6381865,0.272912905,141.5891225,0.09573301,73,8.5,7.25,6.75,9.25,10.75,7,8.25,5,5.5,4.75,75.25,8.5,3,8.25,9.75,13,7,10,5,6,4.75,18,16.5,13,8,11,66.5,Khagendra Rai,42,Male,NC
1,UDAYAPUR,Nagarpalika,Katari,60168,3613,3690,883,347,3690,6.13%,424.89,37.71999783,1.080857664,1135.143583,0.50789422,896.3571279,0.401054643,871.8720655,0.390099358,788.1706769,0.352649072,577.2173209,0.258262783,701.1818224,0.313727885,633.0758635,0.28325542,272.230187,0.121803216,407.3437228,0.182256699,524.3326775,0.234600751,513.4706633,0.229740789,196.8092115,0.088057813,42,7,2.75,4,5,7.75,5.5,7,0.5,2.5,0,64.5,8,8,9,6.5,11,7,7,2,4,2,10.5,19,12,4,9,54.5,Ganendra Shrestha,50,Male,CPN-UML
1,UDAYAPUR,Gaunpalika,Rautamai,20418,1149,1247,260,100,509,2.49%,204.08,44.82614516,0.794475272,444.826841,0.417677785,351.9097988,0.330431736,401.1777205,0.376692695,332.8542713,0.312539222,227.086842,0.213227082,258.5701872,0.242788908,277.0064204,0.260099925,75.38880705,0.070787612,176.8226938,0.166030698,119.3281325,0.112045195,129.5491472,0.121642392,72.97221914,0.068518516,69,8,5.5,5.5,7.25,12.75,4,9,6,7.25,3.75,76.5,8,7,9,8,11.5,4,10,8,6,5,13,18.5,6,3.5,6,47,Gajendra Bahadur Khadka,50,Male,CPN-UML
1,UDAYAPUR,Gaunpalika,Sunkoshi,9789,553,509,118,66,1247,12.74%,106.8,32.94034924,0.745719331,247.0025487,0.44107598,192.8909842,0.344448186,193.281011,0.345144663,171.2515987,0.305806426,118.6492603,0.211873679,139.5883722,0.24926495,145.3892758,0.259623707,24.19705414,0.043209025,93.74476144,0.16740136,55.24020684,0.098643226,66.76673996,0.119226321,35.84238777,0.064004264,54.25,5,3,6.5,7,6.75,7,5,7.5,4,2.5,56.5,5.75,3.75,7,8.25,9.25,5.5,6,5.5,5,0.5,-,-,-,-,-,N/A,Mejak Kumar Rai,35,Male,CPN-MC
1,UDAYAPUR,Gaunpalika,Tapli,13377,745,707,123,71,707,5.29%,119.11,28.17649153,0.763043209,275.4996864,0.440799498,208.0357749,0.33285724,205.6196909,0.328991505,194.4249027,0.311079844,133.1211542,0.212993847,155.5841571,0.248934651,160.4191911,0.256670706,29.69129472,0.047506072,106.669155,0.170670648,66.76466567,0.106823465,80.25580795,0.128409293,44.20718512,0.070731496,52.5,7.5,6.5,6.5,7,8.5,1.5,7.5,1.5,3,3,49.5,5.5,2.25,9,8.5,7.5,4.75,5.5,3.5,1.5,1.5,7,11.5,9,2,1,30.5,Udav Sighn Thapa,46,Male,CPN-UML
1,UDAYAPUR,Nagarpalika,Triyuga,104375,10019,9546,2772,1076,9546,9.15%,547.44,65.82591202,1.293687415,1967.462239,0.690095489,1557.120204,0.546166329,1438.605493,0.504596806,1280.096113,0.448998987,925.8249881,0.32473693,1125.007314,0.394600952,867.5396236,0.304293098,564.9631883,0.198163167,658.117431,0.230837401,742.2447112,0.260345392,938.6692374,0.329242104,332.2156787,0.116526018,63.75,7.5,3,7.5,9,9.75,6.5,7,5,5,3.5,60.5,6.75,5.5,7.5,7.5,9.25,5.5,7.5,5,3.5,2.5,9.5,16,9,4.5,12.5,51.5,Bal Dev Chaudhary,49,Male,CPN-UML
1,UDAYAPUR,Gaunpalika,Udayapurgadhi,28929,1544,1383,273,108,1383,4.78%,269.51,36.65936758,0.928326062,679.4796505,0.482927968,504.9609824,0.358891956,514.9499941,0.365991467,453.2859479,0.322164853,314.1352045,0.223265959,371.9137711,0.264331038,376.8128034,0.267812938,127.0981046,0.090332697,228.6577905,0.162514421,268.203929,0.190621129,322.7654797,0.229399772,100.4305681,0.071379224,55,7.25,6.75,5,8.5,7.5,5,4,5.5,4,1.5,68,7.75,7,6.75,9.5,11.5,7,3.75,6.5,5,3.25,13,24,16,6,11.5,70.5,Man Bahadur Kepchaki Magar,51,Male,CPN-UML
2,BARA,Gaunpalika,Adarshkotwal,29586,654,757,127,86,757,2.56%,36.25,44.47533046,1.803194972,217.8651901,1.146658895,169.1083542,0.890043969,150.7527148,0.793435341,128.9547482,0.678709201,118.0772522,0.621459222,114.1251643,0.600658759,104.3449524,0.54918396,46.32713531,0.243827028,57.91681801,0.304825358,52.87436527,0.278286133,58.21333893,0.306385994,53.49797934,0.281568312,30.75,5.5,3,5.5,5,4.25,1.5,1.5,2.5,2,0,38.75,6,4.25,6,5.5,5.25,2.75,2,3.5,3.5,0,11,7.5,6,1,5.5,31,Mustufa Ansari,45,Male,FSFN
2,BARA,Gaunpalika,Baragadhi,29836,921,1145,185,106,1145,3.84%,39.29,57.18333475,1.681081282,198.182767,0.976269788,168.66978,0.830885616,166.6796214,0.821081879,137.7359421,0.678502178,109.3490436,0.538665239,101.615808,0.500570483,106.0415353,0.522372095,49.3323615,0.243016559,56.98392883,0.280709009,51.84090868,0.255373934,54.53829752,0.268661564,49.32871556,0.242998599,75.75,8.75,8,8.5,10.25,13.75,7,5.5,7.5,5,1.5,78.5,9,8,9,10,14.75,6.5,6.5,9.25,4,1.5,8,19,8,3,7,45,Dev Datta Bachad Tharu,62,Male,NC
2,BARA,Gaunpalika,Bishrampur,23891,366,718,125,118,718,3.01%,19.81,68.10237709,5.522431903,314.0342748,3.019560335,254.3957449,2.446112932,215.8965527,2.075928392,173.3973109,1.667281835,138.7093962,1.333744194,139.7099795,1.343365188,128.4315882,1.234919117,110.4050491,1.06158701,105.085214,1.01043475,93.67565271,0.90072743,84.13711086,0.809010681,93.37604918,0.897846627,32.25,7,2.25,6,3.5,6,0,4.5,3,0,0,48.25,8,6.75,6,7,10.5,4,4,0,2,0,8,7,6,3.5,6,30.5,Amiri Lal Raut,45,Male,NLF
2,BARA,Gaunpalika,Devtal,25082,1063,859,216,101,859,3.42%,23.31,35.46272963,2.606382792,187.1529069,1.53404022,147.9425573,1.212643912,132.4761752,1.085870288,124.9625428,1.024283137,117.510868,0.963203836,112.0489467,0.91843399,97.79529437,0.801600774,47.31797177,0.387852228,45.56041214,0.373446001,52.3454532,0.429061092,44.76403382,0.36691831,46.99978821,0.385244166,40.5,5.5,5.5,3,6.75,6.75,4,4.5,2,2.5,0,29.75,7,1.5,4,5,7.5,1.75,1,1,1,0,2,3,3,0.5,2,10.5,Chandan Kumar Sighn,34,Male,RJPN
2,BARA,Upamahanagarpalika,Jitpur Simara,119148,6795,8889,2597,1279,8889,7.46%,311.13,52.52820447,3.012942703,2350.208041,1.432180403,1991.431455,1.213547504,1746.118944,1.064057857,1497.11523,0.912318848,1310.387752,0.798530013,1343.40138,0.818648007,1144.784304,0.697613835,862.7880792,0.525769701,848.7030589,0.517186508,893.3920105,0.544419263,876.3021397,0.53400496,754.5343517,0.459801555,45,7.25,3,5,2,10,3.5,2,7,3.25,2,66.25,8.5,5.25,11,4,11,4,6.5,9,4.5,2.5,8.5,18,7,5.5,7.5,46.5,Krishna Prasad Paudel,45,Male,CPN-UML
2,BARA,Upamahanagarpalika,Kalaiya,141179,4527,7275,2613,1338,7275,5.15%,109.99,52.1504036,3.839496842,1179.873971,2.066329196,914.984572,1.60242482,704.9495397,1.234587635,622.8664081,1.09083434,498.4259632,0.872900111,492.9598762,0.863327279,463.3241339,0.811425804,388.5655318,0.680500056,427.418984,0.74854463,409.9163811,0.717892086,390.008909,0.683027862,430.2152706,0.753441805,65.5,8,5.25,7.5,6.5,9.25,5.5,7,5,6.5,5,84,8,7,8,9,15,7,9,8,7,6,13,21.5,10,5.5,10.5,60.5,Rajesh Raya Yadav,53,Male,NC
2,BARA,Gaunpalika,Karaiyamai,29045,1406,1298,307,131,1298,4.47%,47.69,35.85071619,1.763918845,255.9894013,1.040607323,203.1143194,0.825667965,176.1068848,0.715881646,166.5929106,0.677206954,136.9108602,0.556548212,134.6574571,0.547388037,129.632651,0.526961996,66.99853252,0.272351758,75.22465862,0.305791295,64.62931681,0.2627208,68.68674983,0.27921443,69.28398848,0.28164223,46.25,7.5,4.5,4,5,12,2.5,3.75,3,3,1,70.25,8,7,7,8,14.75,5,8,8,3.5,1,4.5,8,8,1,7,28.5,Bhuneshwor Dhami,62,Male,NC
2,BARA,Nagarpalika,Kolhabi,46200,2676,3462,826,279,3462,7.49%,157.4,32.09647238,1.343918372,596.0919383,0.724291541,478.662685,0.581607151,441.6060471,0.536580859,377.8400248,0.459100881,317.7680961,0.386109473,325.2260676,0.395171407,334.3057079,0.406203776,156.4400823,0.190085155,187.0340174,0.22725883,168.3511996,0.204557958,182.5978958,0.221868646,145.7062256,0.177042801,56.75,6.75,5,6.75,7,8.75,3.5,7,6,6,0,42.5,7.5,6,6.5,4,11.25,2.5,3.75,0,1,0,4.5,8,2,1,2,17.5,Bharat Bahadur Bhandari,49,Male,CPN-UML
2,BARA,Nagarpalika,Mahagadhimai,59744,1716,2683,757,314,2683,4.49%,55.32,63.13629935,2.552957268,482.227616,1.634669885,395.330294,1.340102691,333.8025414,1.131534039,298.3217197,1.011260067,270.564312,0.917167159,221.8765087,0.752123758,204.6157371,0.693612668,103.646139,0.351342844,105.2140587,0.356657826,151.4424494,0.513364235,105.9268485,0.359074063,111.6850238,0.378593301,54.75,6.5,5.75,6.75,5.25,12,4,5.25,4,4.25,1,63,6,5,5.5,6.5,13,6.5,9,7.5,4,0,9,4,7,1,5,26,Upendra Prasad Yadav,38,Male,NC
2,BARA,Nagarpalika,Nijgadh,36591,2212,2944,863,323,2944,8.05%,289.43,49.61549151,1.343014579,944.0727921,0.62356195,772.6170878,0.510315117,778.9481212,0.514496778,620.404763,0.409778575,518.7914398,0.342662774,586.600395,0.387450723,520.6333337,0.343879349,323.7270736,0.213822374,331.8420195,0.219182311,378.6324115,0.250087458,443.3648656,0.292843372,247.9478892,0.163770072,70.25,8,4.75,8,10,11.25,6,7,5.75,5.5,4,41.5,7.5,4,6,5.75,7.25,4,3,1,2,1,8.5,8.5,6,2.5,4.5,30,Suresh Kumar Khanal,43,Male,NC
2,BARA,Nagarpalika,Pacharauta,40252,1102,1311,294,128,1311,3.26%,44.01,48.45490396,2.013399952,286.7071008,1.235806469,224.8554854,0.969204678,215.9328322,0.930744967,197.0312791,0.849272755,166.1325126,0.716088416,159.5278236,0.687619929,145.4534855,0.626954679,64.66680422,0.278736225,72.51651137,0.31257117,71.80212648,0.309491924,72.6226864,0.313028821,72.64189653,0.313111623,54.25,8.5,7,8.25,5,7.5,3.75,5.25,5.5,3,0.5,54,6.25,6.5,7,6.75,9.5,4,4,7,3,0,8.5,6,4,0,7,25.5,Ramesh Kumar Yadav,36,Male,FSFN
2,BARA,Gaunpalika,Parwanipur,22466,879,1150,385,177,1150,5.12%,15.48,58.58304467,7.120951058,309.5846059,3.599820999,249.1512922,2.897108049,194.5735496,2.262483135,165.0141833,1.918769574,133.8107721,1.55593921,126.5630425,1.471663284,122.6950523,1.426686655,105.4736421,1.226437699,114.8649884,1.3356394,97.89560673,1.138321008,92.48736674,1.075434497,104.5058871,1.215184734,57.5,6.75,6.75,8,9,10,3,4,5,4,1,32,4,2,6,6,5,1,4,4,0,0,6.5,4,5,2,0.5,18,Hari Narayan Prasad Sah Kun,47,Male,RJPN
2,BARA,Gaunpalika,Pheta,28922,545,1100,283,125,1100,3.80%,23.65,62.21424866,4.325215228,270.3256117,2.180045256,230.6661167,1.860210619,192.7149299,1.554152661,156.6947387,1.263667247,123.3851341,0.995041404,119.666016,0.965048516,118.802714,0.958086403,103.7974741,0.837076404,101.3906955,0.817666899,85.17447695,0.686890943,76.64291097,0.618087992,76.333258,0.61559079,28.75,4,1,1.5,5.5,5,5,1.5,4.25,0.5,0.5,18.25,2.5,3.75,4,4,2.5,0,0.5,0,0,1,2.5,4,2,0,0,8.5,Amirlilal Prasad,49,Male,FSFN
2,BARA,Gaunpalika,Prasauni,21747,1002,1308,440,131,1308,6.01%,20.24,47.17159369,5.395799473,292.1293738,2.730181063,214.3006258,2.002809587,182.0150148,1.701074904,154.1743892,1.440882142,126.4350855,1.181636313,124.4031407,1.162646174,123.6753712,1.15584459,104.1895795,0.973734388,113.2068704,1.058008135,95.77210426,0.895066395,91.69484073,0.856961128,96.83687174,0.905017493,51,7.25,5.75,5.5,4.25,10.75,4,5,4,2.5,2,35,7.5,3.25,4.5,3,5.75,3.5,4,2,1.5,0,8,10,9,0,2,29,Bhola Prasad Gupta,50,Male,RJPN
2,BARA,Nagarpalika,Simraungadh,53103,1602,2245,618,203,2245,4.23%,41.45,14.93020611,2.708004959,375.706515,1.731366428,256.9137774,1.183934458,217.9046326,1.004168814,201.5913736,0.928992505,189.1090863,0.871470444,196.7201414,0.90654443,189.5973565,0.873720537,86.90327168,0.400475906,84.72603111,0.39044254,87.76056299,0.404426558,81.75286824,0.376741328,96.49205613,0.444663853,52.75,6,4,8,7,9.5,3.75,6,4,3.5,1,38.5,5,3,8,3.5,6,2.5,5.5,2,3,0,2,4,1,0,0,7,Bijaya Sankar Yadav,36,Male,NC
2,BARA,Gaunpalika,Suwarna,35875,1093,975,283,87,975,2.72%,36.84,38.27226248,2.086892468,287.1657186,1.487905277,203.98741,1.056929586,172.3681987,0.893099475,161.820846,0.838449979,137.2086911,0.710925861,133.0774062,0.68952024,124.6585509,0.645899227,61.7365853,0.31987868,59.42700893,0.307911963,61.70232891,0.319701186,65.44013454,0.339068055,64.2531075,0.332917655,60.75,7.75,8,6.5,8.5,11,6,5,4.5,3.5,0,39.25,8,4.5,6,8,7.75,1,0.5,1,2,0.5,9,10,6,2.5,4,31.5,Mahendra Prasad Yadav,49,Male,FSFN
2,DHANUSHA,Gaunpalika,Aaurahi,24338,1149,1135,365,125,1135,4.66%,25.56,80.59682211,2.950513133,259.9010212,1.93955986,229.6188154,1.713573249,166.5231985,1.242710437,118.337301,0.883114187,98.0371708,0.731620678,93.90738687,0.700801395,92.20715877,0.688113125,64.52488336,0.48152898,79.13310003,0.590545523,65.79532051,0.491009855,67.14129862,0.501054467,59.6737718,0.445326655,N/A,,,,,,,,,,,N/A,,,,,,,,,,,-,-,-,-,-,N/A,Braham Dev Yadav,40,Male,NC
2,DHANUSHA,Gaunpalika,Bateshwor,21473,1118,1215,247,131,1215,5.66%,31.66,30.17568725,3.865098788,204.478254,1.246818622,173.1320263,1.055683087,165.0973694,1.006691277,135.3935237,0.825570266,117.6398325,0.717316052,123.3567916,0.752175559,126.8265779,0.773332792,120.3516889,0.733851761,128.3122211,0.782391592,113.9856226,0.695034284,104.9959197,0.640219023,113.7855192,0.693814141,36,3.5,3.5,5,5.5,8.5,4,0.5,2.5,2,1,48.5,6,5.5,6,6.5,6.75,4.5,3,6.25,2.5,1.5,14,13,9,2.5,8.5,47,Dambar Bahadur Rawat Chettri,56,Male,CPN-UML
2,DHANUSHA,Nagarpalika,Bideha,37881,1376,1517,530,243,1517,4.00%,45.51,26.0097964,3.255388706,307.1800355,1.290672418,269.1820651,1.13101708,246.1145037,1.034094554,239.5529039,1.006524806,187.9930128,0.789886608,202.2715708,0.84988055,195.3137857,0.820646158,129.329248,0.543400201,142.932851,0.600558198,125.0350754,0.52535746,146.9129389,0.617281256,149.7692251,0.629282458,40.5,5.75,2,4,6,8.5,3,5.5,3.25,2.5,0,63.5,7.5,6.25,7.75,9.5,12.75,4,7.75,5,3,0,10.5,19,11,3,10,53.5,Bechan Das Tatma,46,Male,CPN-MC
2,DHANUSHA,Nagarpalika,Chhireshwornath,53031,2104,2758,927,477,2758,5.20%,50.85,27.30092721,4.242549687,497.3833718,1.891191528,421.1974109,1.601511068,305.7220632,1.162441305,251.3900552,0.955855723,223.5442133,0.849977997,235.4736186,0.895336953,240.1569807,0.913144413,209.312172,0.795863772,227.013884,0.863170662,186.4515697,0.70894133,185.061546,0.703656068,210.4044485,0.800016914,74.25,6.25,6.25,11,7.5,12.5,5,11,8.5,4.5,1.75,N/A,,,,,,,,,,,-,-,-,-,-,N/A,Yogendra Pajyar,55,Male,NC
2,DHANUSHA,Gaunpalika,Dhanauji,21960,702,885,245,95,885,4.03%,22.13,54.06917772,3.095282514,186.1325654,1.618544047,172.8762876,1.503272066,128.319406,1.115820922,94.30958396,0.820083339,82.64640176,0.718664363,89.28214371,0.776366467,83.28687665,0.72423371,61.6942104,0.536471395,69.69779119,0.606067749,59.31552994,0.515787217,56.24376175,0.489076189,53.5277364,0.465458577,N/A,,,,,,,,,,,15.5,1.5,1,3,6.5,1,0,0,0,2.5,0,-,-,-,-,-,N/A,Badri Narayan Sighn,56,Male,NC
2,DHANUSHA,Nagarpalika,Dhanusadham,53035,2212,2307,519,195,2307,4.35%,91.64,55.90979927,2.782897246,627.4499637,1.307187424,568.4096509,1.184186773,504.715232,1.051490067,338.9476847,0.70614101,297.6470865,0.620098097,317.1138007,0.660653751,323.7225847,0.674422052,228.7628181,0.476589204,258.4635018,0.538465629,209.14991,0.435728979,196.2881937,0.408933737,172.0111396,0.358356541,75.5,7.75,7.25,7.5,10.75,12.75,4,11.5,8.5,5.5,0,70.5,8.25,5.75,9,10,10.5,5,8.5,6.5,5,2,-,-,-,-,-,N/A,Baleshwar Mandal,37,Male,NC
2,DHANUSHA,Nagarpalika,Ganeshman Charnath,44900,1645,1971,528,236,1971,4.39%,244.31,33.77275777,1.685270405,874.856293,0.682947926,692.7341738,0.540776092,654.3483235,0.510810557,549.5767755,0.429021683,458.3906866,0.357838163,581.4815144,0.453927802,489.1491619,0.381849463,327.7279834,0.255837614,370.1666508,0.288966941,459.8698547,0.358992861,401.6322844,0.313530277,214.1041761,0.167138311,51.25,6.5,4,6.5,8.25,8,6,5,4.5,1.5,1,60.75,8,5,8.5,8.5,9.25,6,6,4.5,3,2,-,-,-,-,-,N/A,Ram Babu Yadav,50,Male,FSFN
2,DHANUSHA,Nagarpalika,Hansapur,44929,1509,1892,432,160,1892,4.21%,48.71,81.7631887,3.179148114,412.4232884,1.61102847,377.3220461,1.473914243,340.019614,1.328201617,214.8783267,0.839368464,169.7459375,0.663070068,177.850439,0.694728278,187.0673685,0.730731908,136.1894592,0.531990075,164.182886,0.641339399,131.9855049,0.515568379,139.9180534,0.546554896,145.7175765,0.569209283,N/A,,,,,,,,,,,45.5,6.75,4.5,6,3.5,5.75,7,5.5,4,2.5,0,-,-,-,-,-,N/A,Ram Gyan Mandal,36,Male,RJPN
2,DHANUSHA,Gaunpalika,Janaknandani,28267,757,918,253,81,918,3.25%,27.62,26.93233686,3.199671323,232.0388834,1.634076644,198.9059292,1.40074598,156.130661,1.099511697,136.8075277,0.963433294,116.70258,0.821849155,128.3845957,0.904116871,123.003062,0.866218747,78.18255189,0.550581351,85.88885406,0.604851085,66.42521982,0.467783238,73.29114506,0.516134824,71.72089286,0.50507671,53.25,6.5,6.5,6,6,10.5,4,5.5,3,3.25,2,60,7.75,4.75,7,7.75,11,3.5,6.75,5,3.5,3,13.5,17,8,7.5,10,56,Abdul Barik Shesha,67,Male,NC
2,DHANUSHA,Upamahanagarpalika,Janakpur,195438,14033,19612,11354,4833,19612,10.03%,91.97,100.4362607,7.528891179,1776.849954,3.678778373,1488.247419,3.081257597,1354.213688,2.803755047,1161.707891,2.40519232,810.045471,1.677112776,726.1599609,1.503436772,675.6330831,1.398826259,685.5785898,1.41941737,671.1788155,1.389604173,737.3379984,1.526579707,741.818701,1.535856524,1066.704748,2.208498443,32.25,6,1,5,7.75,5,4.5,1,0,2,0,89,8,6.5,8.5,9.5,15,7,12.5,8,9,5,20,21.5,12,9.5,13,76,Lal Kishor Sah,58,Male,RJPN
