PROVINCE,DISTRICT,UNIT_TYPE,UNIT_NAME,popn_2021,popn_secondary,popn_highschool,popn_graduate,popn_post_graduate, popn_highschool_and_equivalent,popn_highshool_above,high_school_per,area_kmsq,percen_chg_nl,baseline_nl_sqkm,sum_2023,sum_2022,sum_2021,sum_2020,sum_2019,sum_2018,sum_2017,sum_2016,sum_2015,sum_2014,sum_2013,sum_2012,lisa_20_21,gov_magm_20_21,org_admin_20_21,budg_magm_20_21,fiscal_magm_20_21,service_dev_20_21,jud_exe_20_21,phy_infra_20_21,soc_inc_20_21,env_protec_20_21,cop_cor_20_21,lisa_21_22,gov_magm_21_22,org_admin_21_22,budg_magm_21_22,fiscal_magm_21_22,service_dev_21_22,jud_exe_21_22,phy_infra_21_22,soc_inc_21_22,env_protec_21_22,cop_cor_21_22,Name of Chairperson,Age at Election,Sex,Political Affiliation,Neighbor_Percent,lisa_20_21,10.1.1_20_21,10.1.2_20_21,10.2.1_20_21,10.3.1_20_21,10.3.2_20_21,10.3.3_20_21,10.1.1_21_22,10.1.2_21_22,10.2.1_21_22,10.3.1_21_22,10.3.2_21_22,10.3.3_21_22
1,KHOTANG,Nagarpalika,Rupakot Majhuwagadhi,43295,3418,3706,1041,382,626,5129,11.85%,246.51,38.44117525,0.859519263,599.5425508,492.3182724,496.5227949,443.8188692,314.6756225,346.5600705,358.6525425,99.80782573,237.9523321,151.1076736,187.208602,133.021302,62.5,6,5,6,8,10,7,8.5,3.5,5.5,3,65.5,7.5,6,6.75,8,11,7,6.75,4,6.5,2,Deep Narayan Rijal,38,Male,CPN-UML,23.08%,62.5,1,0.5,1,0,0,0.5,0.5,0,1,0,0,0.5
1,KHOTANG,Gaunpalika,Sakela,9605,685,604,115,94,604,813,8.46%,79.99,38.86520211,0.769780287,184.1394516,157.0570803,152.5124187,138.1056927,92.04194675,103.713673,109.827672,26.26736707,66.72016239,43.4836992,52.07513718,31.74473859,63,6.5,6,7,8.25,11.25,6.5,5.5,5.5,6,0.5,55,7.25,7.5,6,7,9.75,5.5,7.5,1.5,3,0,Arjun Kumar Khadka,30,Male,CPN-MC,0.00%,63,0,0.5,0,0,0,0,0,0,0,0,0,0
1,MORANG,Nagarpalika,Belbari,81837,8071,7797,1807,637,7797,10241,12.51%,132.79,71.23362454,1.567760704,613.222669,517.9358922,497.5538144,433.8949205,298.3632958,329.4410469,290.5701586,162.9779585,203.594159,175.5894993,214.0489483,165.8947503,56,7.5,5,6,7.75,8.25,4.5,8,1.5,5,2.5,65,8.5,5,8,8.5,11,7,9,3,2.5,2.5,Ganendra Subedi,59,Male,CPN-UML,15.38%,56,0.5,0.5,1,0,0.5,0,0.5,0.5,1,0,0.5,0
1,MORANG,Mahanagarpalika,Biratnagar,244750,24907,33016,19005,7836,33016,59857,24.46%,77,94.3869937,9.646090228,2053.17282,1612.477762,1655.08764,1463.499544,1017.726439,1059.446601,851.4394963,740.1250387,706.3495681,673.081687,751.392515,1114.454661,76.5,8.5,6,8.5,7.5,13.5,5.5,10.5,7,7.5,2,86.75,8.5,6.5,9,9.5,13.75,7,10,9.5,8,5,Bhim Parajuli,44,Male,NC,7.69%,76.5,0.5,0.5,0,0,1,0,1,1,1,1,1,0
1,MORANG,Gaunpalika,Budhiganga,51640,4385,4640,1363,458,4640,6461,12.51%,56.41,49.78211025,5.233868271,703.2395473,614.21855,546.7352322,469.7167836,388.0651078,395.7394524,365.0203828,259.9596504,279.4339469,276.5560566,280.2072608,307.017607,56.75,6,6.25,6,6,11,5,6.5,5,4,1,66.5,8,7,4.5,8,11.75,7,7,8,3.25,2,Bal Chandra Majhi,58,Male,MJFN,7.69%,56.75,0,0,0,0,0,1,0,1,0,0,0,1
1,MORANG,Gaunpalika,Dhanpalthan,45204,2671,1971,352,124,1971,2447,5.41%,70.26,27.47215457,2.670511373,429.6600102,369.0102021,334.3039635,298.4465308,251.5548258,266.6753923,262.2564627,165.9158014,177.8577955,144.4904566,150.4115603,150.8011244,73,7.5,5,9.5,8.25,10,7,7.25,6,6.5,6,77.5,8,7,8.5,7.5,10.5,6,9.5,9,7,4.5,Hari Lal Sighn,68,Male,NC,7.69%,73,1,1,1,1,1,1,0.5,1,1,0,1,1
1,MORANG,Gaunpalika,Gramthan,36500,3502,2968,629,211,2968,3808,10.43%,71.84,44.93521779,2.394837062,396.174278,345.3889322,323.4584988,289.7611703,224.1517159,235.2100303,223.1745353,142.9738326,169.7329053,152.2991049,163.1405591,150.767567,67,7,7,10,10,13,6,6,2.5,1.5,4,70.5,8.5,6,8,10.75,12.25,6,5,7.5,4.5,2,Siwa Narayan Majhi Tharu,52,Male,CPN-UML,7.69%,67,1,0,1,0,1,1,1,0,0,0,1,0
1,MORANG,Gaunpalika,Jahada,47836,2329,1881,356,108,1881,2345,4.90%,62.38,36.31267498,3.166342401,395.4570509,354.3721509,361.6384054,345.8335568,285.0711625,289.4333783,265.3006446,177.6401656,194.4233972,152.7015485,162.3516341,165.024411,58,6.25,4.5,7,8,11.25,6,4.75,3.75,2.5,4,65.5,7,6,5.5,8.75,11.25,6,6.5,6.5,6,2,Kailash Prasad Mandal Gangai,51,Male,FSFN,0.00%,58,0.5,0.5,1,1,0,1,0,0,1,0,1,0
1,MORANG,Gaunpalika,Kanepokhari,43177,4303,3142,601,232,3142,3975,9.21%,82.3,61.5363442,1.320555922,318.586039,275.5668167,261.2164111,223.5986542,153.5813141,170.9050008,161.7075169,76.77949335,113.2394636,83.00053565,100.3263803,75.1667391,68.25,8,5,7.5,6.75,11,6,7,7.5,3.5,6,78.75,8,6,8,7,12.75,7,9,8.5,6.5,6,Tara Bahadur Kafle,61,Male,CPN-UML,15.38%,68.25,1,1,1,1,1,1,1,1,1,1,1,1
1,MORANG,Gaunpalika,Katahari,48633,3261,3806,677,150,3806,4633,9.53%,51.59,81.75028577,4.125698709,530.1804473,483.6564622,476.7826043,408.7772971,309.4834039,309.9195728,262.3283932,186.0511764,214.9410942,188.0585217,201.3906395,212.3881485,72.5,7.75,8,7.5,10.5,13.75,7,3.5,4.5,8,2,84.25,7.5,7,7.5,11,13.75,7,9.5,8,8,5,Ram Bahadur Kamat,50,Male,NC,15.38%,72.5,0.5,0.5,0,0,1,0,1,1,1,1,1,0
1,MORANG,Gaunpalika,Kerabari,34725,2450,2461,475,174,2461,3110,8.96%,219.83,57.85214503,0.998263028,689.8680813,578.8013528,560.2587794,467.9286326,317.4389471,359.2186314,354.926301,104.2590587,227.6721386,190.9351476,239.5948602,100.5529219,68.75,8,5.75,7.25,6.5,10.25,7,5,6,8,5,73.25,7.5,5.5,9.5,8.25,16,7,7.5,8,3.5,0.5,Rohit Bahadur Karki,43,Male,NC,15.38%,68.75,1,1,1,0.5,1,0.5,0.5,0,0,0,0,0
1,MORANG,Nagarpalika,Letang,38675,2711,3445,755,339,3445,4539,11.74%,219.23,54.06375287,0.906963761,635.8740208,509.6589908,501.8193222,425.6073161,289.3981975,329.1633794,325.7218605,98.72227733,210.7157542,160.1747691,255.2243915,98.29571893,58,7.5,4,9,6,10,7,4.5,4.5,2.5,3,54.25,8,3.5,7,7.25,10.75,7,2.5,4.25,3,1,Sankar Rai,37,Male,NC,15.38%,58,0.5,0.5,1,0.5,0.5,0,0.5,0.5,0,0,0,0
1,MORANG,Gaunpalika,Miklajung,33315,3191,2583,465,144,2583,3192,9.58%,158.98,64.65016236,0.950618999,483.5759682,404.2389314,402.4512393,343.1086495,221.5176691,258.3623511,244.4280853,74.06516142,164.0037103,122.0206767,162.7465684,77.97304473,64,8,6,8,8.5,11,7,7,4.5,1.5,2.5,71.25,8.5,6.5,8,9.5,13.75,7,8,5.5,2.5,2,Debi Prasad Acharya,62,Male,CPN-UML,23.08%,64,0.5,0,1,0,1,0,1,0,0,0,0.5,0
1,MORANG,Nagarpalika,Patahrishanishchare,72689,7068,6623,1463,586,6623,8672,11.93%,79.61,68.40969613,1.61376823,376.3390802,317.6510994,298.337645,253.4371421,179.4759116,215.8582722,177.1499218,103.5131435,133.1927976,100.0324922,120.0463735,137.7910464,58.5,8,4.5,7,7,11.5,7,7,1.5,3.5,1.5,74,8,6,9,8.5,12.5,7,8.5,8.5,3.5,2.5,Dilip Kumar Rai,53,Male,CPN-UML,7.69%,58.5,0,0.5,0,0,0,1,0,0.5,0,0,1,1
1,MORANG,Nagarpalika,Rangeli,57814,4074,3634,657,279,3634,4570,7.90%,111.78,87.76959414,1.917477443,622.1495824,576.0101764,544.7586774,421.7850955,274.7860424,283.2146252,290.1208153,170.7845392,224.6135107,171.823649,185.0817686,204.0506453,62,7,6.5,7.5,8,11,6.5,3.5,2.5,4.5,5,69.5,7,6,8.5,9.75,10.25,7,7.5,5,4.5,4,Dilip Kumar Agarwal,51,Male,CPN-MC,0.00%,62,1,1,1,0,1,1,1,0,1,0,1,1
1,MORANG,Nagarpalika,Ratuwamai,61355,4605,4243,908,322,4243,5473,8.92%,142.15,36.62528824,1.431260899,571.253026,500.6764134,406.2076189,354.6370237,268.1511371,285.0617563,297.3151048,151.2625142,214.3448323,150.8924959,165.520636,152.8285892,79.5,9,7.5,10,8.25,15.25,6,6.5,8.5,6,2.5,72.75,7.5,8,8.5,9,12.25,5,7,6.5,4,5,Rawin Rai,41,Male,NC,23.08%,79.5,0.5,0,0,1,1,0,1,0,1,1,1,1
1,MORANG,Nagarpalika,Sundarharaicha,121305,13654,12745,3392,1544,12745,17681,14.58%,110.16,98.50970693,2.299329627,798.9118454,701.5962742,660.424897,557.8435409,385.0023897,439.6770554,332.6914876,236.450896,237.899276,206.1349472,205.7994148,267.4403057,58.5,7.5,4.5,8,8,11.5,6,3,4.5,4,1.5,89,9,7,9.5,9,16,7,8.5,9,8,6,Siwa Prasad Dhakal,41,Male,NC,7.69%,58.5,0,0,1,0,0.5,0,1,1,1,1,1,1
1,MORANG,Nagarpalika,Sunwarshi,56169,3033,2619,534,208,2619,3361,5.98%,106.4,34.463298,1.858279372,518.1207075,461.7069618,362.4517258,317.0026931,238.1649695,260.1412139,269.5543923,159.3020472,208.463305,153.5639561,166.368241,161.6311213,64.5,6.25,6,9,7.5,12.75,5,6.5,7,3.5,1,58.5,6,6.5,7.5,9,11,4,5.5,7.5,0.5,1,Kali Prasad Das,58,Male,NC,7.69%,64.5,0,0,0,0,0,1,0,0,0,0,0,1
1,MORANG,Nagarpalika,Uralabari,71562,7531,7335,2200,812,7335,10347,14.46%,74.62,122.1242017,1.866711048,491.2433486,456.7071843,425.1956392,353.365964,234.1001227,270.6838388,191.4224726,119.1785557,144.5689265,102.0059587,124.575751,160.5384735,59,6.5,3.5,7,10.5,9,5.5,5.5,3.5,3.5,4.5,69.25,7.5,5.25,8,10,10.5,5.5,6,7,4.5,5,Khang Bahadur Fagu,42,Male,NC,23.08%,59,1,1,1,1,0,0.5,1,1,1,1,0,1
1,OKHALDHUNGA,Gaunpalika,Champadevi,16528,729,1109,261,80,1109,1450,8.77%,126.91,40.68695466,0.840546383,315.4256421,237.6237498,256.3157733,217.1838026,155.0903068,166.3516896,182.1887281,54.462336,119.7551169,70.28878465,77.56984634,49.82484258,54,6.75,5,5,6.5,9.5,3.5,7,5.75,4,1,74.5,8.5,6,7.5,9,14,6,7.5,9,6,1,Nawaraj KC,48,Male,NC,23.08%,54,0.5,0,0,0,0,0.5,0.5,0,0,0,0,0.5
1,OKHALDHUNGA,Gaunpalika,Chisankhugadhi,13761,1054,1033,217,92,1033,1342,9.75%,111.93,46.70837367,0.827957917,282.3066089,228.5368059,236.2021268,196.3897217,141.1509016,145.2758515,161.0011214,31.65101415,109.3273094,68.71387346,73.53974871,51.62106886,63.75,8,6,7.5,9.25,12,4.5,4,4.5,5.5,2.5,73.75,8,7,8,9.5,13.25,7,5,7,6,3,Nitanta Sharma Bastola,34,Male,CPN-MC,0.00%,63.75,1,0.5,1,0,0,0,1,0,1,0,0,1
1,OKHALDHUNGA,Gaunpalika,Khijidemba,15867,567,1353,243,141,1353,1737,10.95%,179.77,39.73626895,0.794990193,402.3873146,355.8568762,354.1184196,340.9443448,252.3285705,235.8391647,253.4191175,55.64300658,166.7121886,95.88723547,109.3767458,81.39166954,76,9,7,8,9.75,14.5,7,7.5,5.75,4.5,3,62.25,8,5,7.5,7.75,11,7,6,6,4,0,Bed Bahadur Roka,55,Male,NC,15.38%,76,0,1,1,1,0,0,0,0,0,0,0,0
1,OKHALDHUNGA,Gaunpalika,Likhu,11930,518,1134,222,110,1134,1466,12.29%,88.03,47.94964138,1.025255818,288.9352852,195.7838858,197.7985959,187.6811111,137.462452,127.1751204,133.6931905,85.66996327,88.76597358,52.88395119,59.02390567,41.91567299,67,8,6,7,9,11.75,7,5.75,6.5,4,2,62.25,8,6.25,5.5,9,12.5,7,5.5,4.5,2.5,1.5,Gobinda Bahadur Paudel,61,Male,CPN-UML,7.69%,67,1,0,0,1,0,0,0.5,0,0,0.5,0,0.5
1,OKHALDHUNGA,Gaunpalika,Manebhanjyang,19883,1037,1667,291,146,1667,2104,10.58%,146.61,36.97258433,0.890498226,380.2722294,283.0748643,281.3680164,241.9517967,172.2423686,191.7730126,205.4192215,39.61216134,141.3062492,135.8861479,85.08660521,58.44803824,74.5,8,7.75,8,9.5,13.25,6,2.5,7.5,7,5,42,5.25,5,5.5,8.5,6.75,5.5,0.5,2,3,0,Moti Raj Rai,53,Male,NC,15.38%,74.5,1,1,1,1,1,0,0,0,0,0,0,0
1,OKHALDHUNGA,Gaunpalika,Molung,16944,652,1446,378,151,1446,1975,11.66%,112.5,36.80834119,0.851757617,270.4146662,217.0755651,225.4418758,195.8123554,142.0228273,153.4782637,164.7866452,42.01661027,111.0113133,65.47635887,68.00726887,47.58056831,70.5,8,5.25,8,8.75,11.5,6,7.5,6,4.5,5,73.75,8,5.75,9,10,12.5,6,4,9,5,4.5,Mani Raj Rai,50,Male,CPN-UML,7.69%,70.5,0.5,1,1,1,0.5,1,0.5,1,1,1,1,0
1,OKHALDHUNGA,Nagarpalika,Siddhicharan,27977,1636,2713,626,311,2713,3650,13.05%,167.88,47.24454322,0.834418997,444.1921182,360.3532157,360.2035663,318.4644322,226.1392599,238.0204748,244.629484,53.80110514,160.3651658,101.5332897,102.3211735,68.75717513,65,7.5,5.75,8,10,8.25,5.5,10,7,3,0,71,8.5,5,8,7.75,12.5,5.5,8,8.5,3.25,4,Mohan Kumar Shrestha,61,Male,CPN-UML,23.08%,65,0,0,0,0,0,0,0.5,1,1,0,0.5,1
1,OKHALDHUNGA,Gaunpalika,Sunkoshi,18024,1017,1573,323,110,1573,2006,11.13%,143.75,55.11452263,0.916694377,373.0699684,262.2554744,312.8062608,237.923451,168.8369279,200.3944243,201.6614921,43.88065051,133.6570314,147.9000926,86.15239358,73.78837278,44.5,7.5,5.75,7,9,5.25,4.5,1.5,2,2,0,83.75,7,8,9.5,11,14,7,10,8.5,5.5,3.25,Rudra Prasad Adhikari,45,Male,NC,15.38%,44.5,0,0,0,0,0,0,0,0,0,0,0,0
1,PANCHTHAR,Gaunpalika,Falelung,20531,1191,1478,279,83,1478,1840,8.96%,207.14,28.77687643,0.819757345,498.5332326,405.0744945,397.0167417,375.5165426,240.2417852,278.2002194,308.2981609,63.70208151,184.3914713,122.8264323,141.2441872,62.06804077,73,7.5,5.5,9.5,9,12.5,7,8.75,6.5,4.5,2.25,60,8,7,8,9,9.5,7,4,5,2.5,0,Saya Kumar Kerung,49,Male,NC,7.69%,73,0,0.75,0.5,0,1,0,0,0,0,0,0,0
1,PANCHTHAR,Gaunpalika,Falgunanda,21253,1932,1576,290,148,1576,2014,9.48%,107.53,30.94806188,1.004497337,271.5634598,229.7477025,224.482642,210.0030734,143.4427665,164.8367516,171.4287625,52.71278538,120.7006856,87.2121609,86.79117709,51.56897486,74.5,8,7.5,9,9,15,7,6,7.5,4,1.5,71.25,8,5.5,9,9,13.75,7,6,6.75,5.5,0.75,Amar Gurung Newang,74,Male,NC,15.38%,74.5,0.5,0,0,1,0,0,0.75,0,0,0,0,0
1,PANCHTHAR,Gaunpalika,Hilihang,20537,1293,1314,265,129,1314,1708,8.32%,123.01,47.57758978,1.225163159,329.5781299,249.299017,278.3261632,243.032822,158.6625912,188.2724019,188.596496,173.178593,133.7705167,107.2836753,92.20870034,42.75040434,61.5,7,6.5,6.5,7.25,9.75,5.25,11,3,5.25,0,69.5,7.75,5.5,8.25,7.75,12.25,5.75,10,5.5,6.75,0,Bhuwani Prasad Lingden,66,Male,CPN-UML,23.08%,61.5,0,0,0,0,0,0,0,0,0,0,0,0
1,PANCHTHAR,Gaunpalika,Kummayak,13020,1005,882,177,101,882,1160,8.91%,129.3,53.73598836,0.979040212,324.9981775,248.6577699,287.4704888,220.6290216,154.8597895,186.4878286,186.9897165,104.1848065,120.2163292,94.96874546,113.3621942,45.75436839,62,8,4,6,9.25,9.75,7,5.5,7.5,4,1,83.25,8.5,7,11,10.5,14,7,7.75,9,6,2.5,Jaya Bahadur Chepang,45,Male,CPN-UML,30.77%,62,0,0,0,0,1,0,1,0.5,0,0,1,0
1,PANCHTHAR,Gaunpalika,Miklajung,21328,1508,1564,316,151,1564,2031,9.52%,166.61,61.32366235,0.808756392,412.6110746,327.4501138,379.5921412,297.4954719,192.1055257,227.8228093,235.2984898,61.66685692,150.5876479,91.43461545,110.4402142,51.52041293,75.75,8,8,9.5,10.5,11.5,5,9.5,6.5,4.5,2.75,68,8.5,7,10,9,13.5,3,6.5,4,5,1.5,Amar Raj Makhim,42,Male,CPN-MC,0.00%,75.75,1,0.75,0,1,0,0,1,0,0,0,0.5,0
1,PANCHTHAR,Nagarpalika,Phidim,48713,4614,4394,1234,469,4394,6097,12.52%,192.5,27.86674376,1.196652243,575.1261539,447.0651634,459.1911353,409.5281977,289.8729603,340.7461647,359.1169383,146.2080246,241.6166077,174.4806563,172.3454344,112.3774052,74.75,7.75,5,8.25,8.5,11,6.5,9,9,5.75,4,91.75,9,8,7.25,10.5,14.5,6,13,8.5,9,6,Onag Newang,71,Male,NC,15.38%,74.75,1,0,0,1,1,1,1,1,1,1,1,1
1,PANCHTHAR,Gaunpalika,Tumbewa,11063,675,546,123,76,546,745,6.73%,117.35,70.16803581,0.81633573,274.6253374,217.3209781,277.5860991,193.3764338,124.7347075,152.6597044,163.1247007,40.3978566,108.1210017,71.54443272,84.36323566,30.07636212,74.5,7.75,8,4.75,8.25,16,6,7.75,8,4,4,66,7.25,6.75,7.5,7,15,6,6,6.5,3,1,Hom Nath Thapa,53,Male,NC,0.00%,74.5,1,1,0,1,0,1,0,0,0,1,0,0
1,PANCHTHAR,Gaunpalika,Yangwarak,16828,1475,1312,259,97,1312,1668,9.91%,208.36,27.12901154,0.813455496,471.6820781,399.8562166,387.3876343,366.6290798,233.20671,265.8927792,304.7200868,57.92453618,185.13067,130.1910557,140.3649681,76.98552244,79,9,7,10.5,9.5,14,6,10,7,2.75,3.25,65.5,8,6,11,9.5,11,7,6,5,2,0,Lekh nath Ghimire,47,Male,CPN-UML,15.38%,79,0,0.75,0.5,0,1,1,0,0,0,0,0,0
1,SANKHUWASABHA,Gaunpalika,Bhotkhola,6509,257,237,43,20,237,300,4.61%,733.46,32.20699901,0.781695773,1586.359204,1326.104391,1336.610104,1206.589064,888.9704137,974.4091476,1010.997991,191.3304387,639.5786711,451.4632256,565.2385478,282.7672549,18.25,3,2,4,4.5,3.75,0,0,1,0,0,80.25,7.75,7.25,5.75,8,13,5.75,9.5,9.75,7.5,6,Tombwa Bhote,49,Male,NC,0.00%,18.25,0,0,0,0,0,0,1,1,1,1,1,1
1,SANKHUWASABHA,Nagarpalika,Chainpur,27078,1842,1616,421,161,1616,2198,8.12%,223.69,38.60118101,0.803281311,534.247605,450.9800567,436.5360625,379.1174414,260.3083228,294.0888184,314.9584003,75.53647198,201.6122878,126.6368255,154.2693143,86.07023805,48.5,7.25,5.5,4.5,3.5,8.25,6.5,7.5,1.5,1.25,2.75,74.5,8,7,8.5,8.25,14.5,7,11,6.5,3.25,0.5,Bharat Kumar Khatri,62,Male,CPN-UML,38.46%,48.5,0,0.75,1,0,0.5,0.5,0,0,0,0,0,0.5
1,SANKHUWASABHA,Gaunpalika,Chichila,6720,435,347,85,41,347,473,7.04%,88.54,57.59885041,0.764613342,228.9588138,209.4281797,192.2146611,158.796935,105.2477753,111.25891,121.9645071,18.61619048,74.41321356,55.80155006,57.27790414,35.53428128,44.25,6.5,2.25,7.5,8,9.5,4,4,1.5,1,0,81,8,7.5,9,11,13,7,11,3.5,5,6,Pasang Nurwo Sherpa,38,Male,NC,7.69%,44.25,0,0,0,0,0,0,1,1,1,1,1,1
1,SANKHUWASABHA,Nagarpalika,Dharmadevi,16300,981,1244,313,134,1244,1691,10.37%,132.83,43.96562852,0.819585385,316.2512107,258.7764833,276.271897,230.7027043,157.0403678,179.1696937,191.9012891,43.75532954,119.7748158,80.03067246,92.8567702,50.64641323,51.5,7,3.5,5,7.5,10.5,6,5.5,3,3.5,0,60.5,7,6,5,9.5,12,6,6,5,3.5,0.5,Ramesh Kumar Jibi,37,Male,NC,15.38%,51.5,0,0,0,0,0,0,0.5,0,0,0,0,0
1,SANKHUWASABHA,Nagarpalika,Khandbari,36102,3052,2788,826,436,2788,4050,11.22%,122.78,41.6125781,0.957414983,341.060052,283.8281509,273.2236754,234.4035738,172.4411582,181.2608113,192.9374347,64.7160469,122.6796464,89.87251827,98.51367812,71.08596273,63,7,4.5,7.5,9.25,10.75,6.5,6.75,5,4.5,1.25,71.75,7.75,7.25,8,10,10.75,7,8.75,5.5,5.5,1.25,Murari Prasad Khatiwada,60,Male,CPN-UML,15.38%,63,0.75,0,0,0,0,0.5,0.75,0.5,0,0,0,0
1,SANKHUWASABHA,Nagarpalika,Madi,13428,808,821,212,97,821,1130,8.42%,110.1,27.97281057,0.793694093,250.5240125,210.8659691,201.9446197,186.9676143,129.1315821,146.8630565,157.8027542,32.10683444,96.82845045,62.80483955,75.06903556,42.82533176,59.75,7,7,6,7.25,14,6,3,5,4.5,0,65.25,7,7,9,10.5,16,7,0,4.5,3.75,0.5,Bidur Kumar Lepthe,41,Male,CPN-UML,23.08%,59.75,0,0,0,0,0,0,0.75,0.5,0,1,0,0
1,SANKHUWASABHA,Gaunpalika,Makalu,13492,465,590,153,60,590,803,5.95%,1194.46,33.54320136,0.82325923,2586.235778,2331.993805,2263.598206,2100.817974,1532.975201,1614.164335,1695.030659,356.0155543,1101.756921,780.5977465,938.7707906,524.2885198,10.25,4.5,0,0,0,0.75,5,0,0,0,0,59.5,7.5,5.5,6.5,5.75,12,7,0,6.5,2.75,6,Khanga Prasad Katuwal,52,Male,CPN-UML,23.08%,10.25,0,0,0,0,0,0,1,1,1,1,1,1
1,SANKHUWASABHA,Nagarpalika,Panchakhapan,16391,896,851,164,105,851,1120,6.83%,148.04,50.96307675,0.849422302,355.97934,301.0280684,317.4585532,251.6006196,179.4118098,203.2416238,210.2888733,67.19272171,135.0018178,90.51049733,108.6819495,62.00810805,28,3,3,5.25,4.25,2,4,3,2.5,1,0,38.25,5,2.5,5.5,4.75,6.5,2.75,4.5,1.75,1.5,3.5,Bipin Rai,35,Male,NC,0.00%,28,0,0,0,0,0,0,0.5,0,0,1,1,1
1,SANKHUWASABHA,Gaunpalika,Sabhapokhari,10005,378,466,115,66,466,647,6.47%,222.08,29.62923988,0.739835255,471.0467654,410.8525035,407.103009,356.6382527,242.8906767,279.3704746,314.0518369,46.07800092,181.8744416,115.2061745,143.4529435,71.03785497,37.5,6,2.75,4.75,7.5,4.5,3,4.5,2,2.5,0,42,7.25,4.5,6.5,7.25,7.25,2,3.5,1.25,2.5,0,Ratna Bahadur Subba,46,Male,CPN-UML,30.77%,37.5,0,0,0,0,0,0,0,0,0,0,0,0
1,SANKHUWASABHA,Gaunpalika,Silichong,10432,479,720,199,74,720,993,9.52%,501.9,33.7756907,0.748858049,1039.825755,909.965503,890.7406851,803.9398758,589.637218,632.8857859,665.8464482,122.5033597,417.3880007,297.6696114,342.2619199,186.9368234,46,5.5,4,6.75,7,9.25,5,2,3.5,2.5,0.5,67,8,6,8,9,11,6,5,7,7,0,Ram Bahadur Rai,31,Male,NC,15.38%,46,0.5,0,0,0,0,0,0,0,0,0,0,0
1,SOLUKHUMBU,Gaunpalika,Dudhkaushika,18459,765,1456,269,173,1028,1898,10.28%,144.61,53.43410515,0.888974332,375.5744188,339.0215052,333.6580501,312.9254175,221.7277906,205.3267379,217.4601597,58.3394499,144.8650407,93.55366219,107.6784642,73.29272169,45,7.5,4,5.5,6,10,5,3,1.5,2.5,0,71,9,5.5,8.5,9,12.5,7,7,5.5,5,2,Budhi Kiran Rai,35,Male,CPN-UML,15.38%,45,0,0,0,0,0,0,0,0.5,0,1,0,0.5
1,SOLUKHUMBU,Gaunpalika,Dudhkoshi,12746,503,1028,169,101,1456,1298,10.18%,167.67,32.75696542,0.865612185,375.9971669,337.1453224,318.4660733,295.2042089,214.7943972,229.577093,239.8865267,72.36292845,161.7994843,106.4998409,109.8095245,84.23706586,N/A,,,,,,,,,,,47.5,7,4.5,7.5,6.75,8.75,4,3,4,2,0,Ashim Rai,34,Male,CPN-MC,0.00%,N/A,,,,,,,,,,,,
1,SOLUKHUMBU,Gaunpalika,Khumbupasanglahmu,9226,328,886,249,144,886,1279,13.86%,1539.11,24.58247018,0.928886527,3321.351749,2968.31535,2882.610379,2672.196142,2034.766163,2131.150678,2313.817004,686.1420712,1569.86195,1148.813143,1370.271284,857.3996105,46,8.5,5,6.75,6.25,8.75,1.75,3.5,3,1.5,1,69.75,8.5,6,9,9.75,11.5,3.5,8,7,6.5,0,Dim Dorje Sherpa,35,Male,CPN-UML,30.77%,46,0,0.5,0.5,0,0,0,0,0,0,0,0,0
1,SOLUKHUMBU,Gaunpalika,Likhupike,5264,236,421,78,46,421,545,10.35%,124.38,63.71124972,0.782744589,298.5524585,278.2486587,279.2095932,275.2759418,209.8107572,161.9849806,170.5500347,42.20070139,112.381547,64.29880499,75.14130574,53.17624886,43,3.5,3,6,3,8.75,3.25,5,4.5,4.5,1.5,29,4,2,3,2.5,4.5,3,5,3,1.5,0.5,Dambar Bahadur Basnet,45,Male,CPN-MC,0.00%,43,0.5,0,0,0,0,1,0,0,0.5,0,0,0
1,SOLUKHUMBU,Gaunpalika,Mahakulung,11971,494,677,171,59,677,907,7.58%,648.05,26.99087959,0.856203087,1380.711968,1221.724179,1175.803753,1086.827604,794.1358941,866.3044658,925.8962193,227.9237605,635.1763056,430.4533555,517.1592032,300.5852281,N/A,,,,,,,,,,,25.25,5.25,2.75,4.5,4.5,6.75,0,0.5,1,0,0,Sagar Kirati,36,Male,CPN-MC,0.00%,N/A,,,,,,,,,,,,
1,SOLUKHUMBU,Gaunpalika,Nechasalyan,10828,707,1439,414,160,1439,2013,18.59%,94.49,52.35818212,0.914701732,259.3254301,245.9901757,253.316997,225.140762,155.8181943,147.3451292,166.2641241,28.20021881,90.5234721,60.73285168,62.19419527,44.36864677,66,7.75,4.75,6,7,9,6,8,8,5.5,4,90.25,8,5.75,9.5,10,14,7,12,10,9,5,Dufu Kumar Bastola,45,Male,CPN-UML,15.38%,66,1,0.5,0,0.5,1,1,1,0,1,1,1,1
1,SOLUKHUMBU,Nagarpalika,Solududhakunda,27013,1551,2332,577,314,2332,3223,11.93%,538.09,33.5855738,0.823015199,1202.753905,1057.492822,1028.826511,925.8849109,680.2551756,727.7706976,770.1628864,192.7210939,494.1500512,314.3909613,366.8995869,247.0245969,54.5,6,3,5.5,8.25,9.25,6,7.5,4,5,0,75.75,6.5,6.5,8,8.5,13.25,7,9,9.5,5.5,2,Namgel Jobung Sherpa,37,Male,NC,7.69%,54.5,0,0,0,0,0,0,0.5,0.5,0,0.5,0,0.5
